loan_id,customer_id,borrower_name,age,employment_status,annual_income,credit_score,loan_type,loan_amount,interest_rate,loan_term_months,loan_status,disbursement_date,current_balance,monthly_payment
LN91594668,CUST161040,Malinda Rathbourne,45,Contract,138323,623,Medical,10452,8.89,36,Late (16-30 days),2024-07-23,50066,393.07
LN92960286,CUST712135,Aeriel Balderstone,62,Part-time,122969,733,Home Improvement,73711,11.87,48,Late (16-30 days),2023-09-20,29507,950.84
LN60066615,CUST839845,Casandra Winscom,34,Self-employed,91333,781,Auto,16620,15.68,36,Active,2023-12-29,41749,1329.33
LN32333581,CUST741490,Farleigh Brameld,33,Part-time,33336,763,Personal,47925,11.88,12,Late (31+ days),2023-07-29,585,223.81
LN32099604,CUST813668,Jeffry Florez,38,Unemployed,130499,588,Personal,45890,18.37,72,Late (31+ days),2024-06-15,52010,897.07
LN43541461,CUST437739,Madeline Budgen,40,Contract,35611,732,Personal,73644,16.94,12,Active,2023-11-13,61921,537.58
LN79164363,CUST662999,Trude Crudgington,65,Part-time,116987,686,Debt Consolidation,46503,6.51,24,Paid Off,2024-03-28,8905,334.81
LN60209522,CUST384265,Marshall Ritchings,28,Contract,103877,833,Debt Consolidation,45072,15.92,24,Default,2023-06-29,45885,259.8
LN26309573,CUST413352,Gonzales Bloggett,70,Self-employed,129150,741,Personal,20772,14.58,36,Late (16-30 days),2024-06-14,63577,334.01
LN35332547,CUST576872,Kristin Grimditch,33,Part-time,34940,827,Medical,22113,5.35,24,Paid Off,2023-01-29,50388,1047.19
LN42492178,CUST366624,Bellanca Poundsford,55,Self-employed,140127,782,Home Improvement,59313,13.05,48,Late (16-30 days),2024-06-08,59558,708.79
LN51248462,CUST682317,Gussie Geraghty,27,Contract,30726,846,Home Improvement,66900,5.07,12,Active,2023-04-27,68455,1404.89
LN54901357,CUST175984,Rora McCunn,27,Self-employed,121903,692,Home Improvement,9206,12.99,36,Late (16-30 days),2024-07-11,58824,1218.17
LN44561544,CUST130544,Wynne Willmett,34,Part-time,81332,614,Auto,73102,9.62,24,Paid Off,2024-03-04,22374,1123.84
LN49551045,CUST881427,Dalston Abramcik,40,Full-time,141802,752,Personal,33871,16.75,48,Late (31+ days),2023-06-11,42926,746.02
LN12547053,CUST412716,Helli Quigley,31,Self-employed,37595,741,Business,51210,9.33,12,Default,2024-01-11,24060,557.98
LN90361302,CUST863442,Luciano Cheine,56,Self-employed,38135,836,Medical,73574,6.7,24,Paid Off,2024-07-02,38144,1011.25
LN77971016,CUST651798,Hillyer Whiting,29,Full-time,113397,773,Medical,11864,9.45,48,Active,2023-09-01,18513,434.22
LN10595518,CUST553742,Dulcie Dufore,57,Contract,32415,731,Medical,23308,15.82,60,Late (16-30 days),2023-07-02,34682,773.59
LN49848030,CUST124568,Verile Iannuzzelli,50,Part-time,60034,565,Medical,13035,13.54,60,Default,2024-06-09,67992,500.63
LN54064919,CUST906890,Mindy Madoc-Jones,39,Self-employed,92865,650,Auto,50634,15.66,72,Current,2023-07-05,53332,454.81
LN13873375,CUST672008,Jena Dugget,40,Unemployed,92604,791,Personal,24303,9.65,60,Paid Off,2023-10-06,18402,274.82
LN28660569,CUST285033,Jesselyn Taks,61,Self-employed,134224,621,Home Improvement,58799,16.92,24,Active,2023-12-24,7012,286.25
LN92765456,CUST724031,Mile Vasilchenko,22,Part-time,47004,599,Personal,5734,18.54,48,Default,2023-09-02,9658,170.6
LN71123701,CUST262989,Moina Zoellner,46,Full-time,38832,811,Home Improvement,25386,13.93,24,Current,2024-06-06,41967,1463.31
LN96428540,CUST683401,Padget Niemetz,26,Full-time,95075,586,Business,31371,17.95,72,Current,2024-03-21,45878,1399.26
LN60062619,CUST903393,Wallis Yewman,35,Self-employed,117067,768,Auto,9875,6.35,48,Late (16-30 days),2023-07-12,7698,509.24
LN11918525,CUST689703,Wynne Willmett,34,Part-time,81332,614,Auto,73102,9.62,24,Paid Off,2024-03-04,22374,1123.84
LN45177521,CUST780058,Dorey Westoll,62,Unemployed,92626,741,Auto,27407,12.98,12,Default,2024-03-08,45545,249.67
LN23266226,CUST804207,Torie Kurt,42,Full-time,129967,695,Auto,49360,14.78,60,Current,2024-04-14,11835,1369.55
LN90607896,CUST401159,Rora McCunn,27,Self-employed,121903,692,Home Improvement,9206,12.99,36,Late (16-30 days),2024-07-11,58824,1218.17
LN95638368,CUST206164,Isahella Humpherson,24,Unemployed,125388,748,Auto,31504,12.17,36,Paid Off,2024-05-22,38204,1081.58
LN91251125,CUST908605,Lorettalorna D'Ambrosi,37,Part-time,50734,825,Personal,18825,9.0,12,Active,2023-03-04,20238,169.52
LN30921779,CUST434879,Kelby Conaghan,66,Full-time,49167,745,Auto,61322,10.4,12,Active,2024-07-05,47153,1036.97
LN15463198,CUST691128,Evita Dibley,62,Part-time,108833,617,Auto,60580,17.64,24,Late (16-30 days),2024-04-01,49499,1280.28
LN69584392,CUST500568,Fons Nutley,54,Contract,142402,624,Debt Consolidation,13748,11.71,12,Default,2023-07-30,11510,1486.8
LN22104896,CUST563420,Kali Chasteney,24,Unemployed,134830,568,Auto,40684,11.4,36,Current,2024-04-28,35368,395.73
LN58751592,CUST923901,Justinian Trigwell,28,Unemployed,31968,596,Business,8154,16.96,48,Default,2023-12-11,69971,649.03
LN46787896,CUST140720,Dukie Claricoats,64,Full-time,127097,557,Debt Consolidation,65080,12.01,60,Paid Off,2024-06-29,47713,1232.63
LN31149899,CUST757294,Kristyn Cleevely,49,Unemployed,65236,628,Medical,32273,17.37,12,Late (16-30 days),2024-05-29,26447,157.48
LN27842852,CUST512526,Barbabra Flippini,66,Self-employed,55254,608,Personal,61847,17.78,24,Late (16-30 days),2024-01-09,69395,1154.07
LN95243843,CUST587276,Obediah Beggini,62,Part-time,131509,773,Home Improvement,30496,13.19,36,Late (16-30 days),2023-10-10,11152,434.0
LN72692882,CUST207428,Kalila Mingotti,26,Full-time,92806,751,Personal,23092,4.88,12,Late (16-30 days),2024-01-14,48572,1250.57
LN92736183,CUST276771,Barron Speedy,47,Part-time,60959,744,Debt Consolidation,73619,18.57,72,Late (16-30 days),2024-01-14,26114,740.67
LN24651832,CUST515396,Ashien Hubbucke,66,Self-employed,94502,794,Business,39230,4.5,36,Active,2023-08-05,2595,1476.89
LN44426766,CUST776159,Brittaney Jeremiah,64,Part-time,42495,691,Personal,9303,14.61,48,Late (31+ days),2023-09-25,23596,505.05
LN96953344,CUST675134,Standford Cuttell,45,Unemployed,42662,677,Auto,57067,18.26,24,Late (16-30 days),2024-06-28,7771,363.49
LN80302680,CUST893114,Matthew Boutcher,22,Part-time,76877,555,Auto,49119,4.22,48,Active,2023-04-07,27384,670.98
LN82716152,CUST288006,Catina Woolforde,44,Self-employed,98732,570,Auto,46029,15.01,36,Late (16-30 days),2024-01-27,53919,1335.13
LN21491980,CUST730855,Scottie Strasse,51,Self-employed,126359,667,Home Improvement,21153,8.14,36,Late (16-30 days),2023-07-13,41445,341.11
LN59643693,CUST108734,Orton Steanson,54,Full-time,141177,638,Debt Consolidation,27758,13.2,12,Default,2024-02-11,1856,548.12
LN21290489,CUST822647,Verile Iannuzzelli,50,Part-time,60034,565,Medical,13035,13.54,60,Default,2024-06-09,67992,500.63
LN85919444,CUST547145,Roana Rubra,65,Part-time,83029,729,Debt Consolidation,73705,9.21,24,Default,2023-01-23,14227,272.59
LN85102559,CUST749743,Letti Brawley,22,Part-time,71595,647,Business,10802,18.9,36,Active,2023-09-08,56955,391.88
LN37100829,CUST675304,Flo Pleasants,44,Contract,59969,845,Medical,9955,10.34,72,Late (31+ days),2024-04-20,29071,1031.68
LN98125274,CUST216963,Baillie Martinovic,24,Part-time,32712,755,Personal,35980,8.95,36,Late (16-30 days),2024-05-10,46451,618.22
LN46593057,CUST649333,Ezri Crowley,37,Unemployed,66134,727,Auto,46392,9.9,24,Active,2023-10-22,34208,1326.18
LN43825709,CUST986913,Libby Ackrill,47,Self-employed,96390,699,Home Improvement,5788,5.56,48,Late (31+ days),2023-04-26,4043,1238.62
LN16657965,CUST303650,Vassily Garbar,30,Self-employed,62257,595,Auto,47980,14.53,12,Active,2024-03-08,3058,228.51
LN15589133,CUST437471,Franni Frizell,46,Contract,33333,603,Personal,46147,7.29,12,Late (16-30 days),2023-12-04,31711,1127.87
LN61862578,CUST572209,Judy Cardinale,63,Unemployed,44453,768,Debt Consolidation,49625,8.15,24,Late (31+ days),2023-11-15,43873,1061.9
LN33691455,CUST127746,Wolfie Dominelli,39,Part-time,53544,774,Auto,46538,9.52,36,Late (16-30 days),2023-04-11,23405,1407.59
LN30555745,CUST371927,Kip Agdahl,21,Contract,92120,604,Business,33739,11.31,36,Default,2023-10-07,38217,1241.1
LN71709362,CUST864423,Issiah Frosch,25,Full-time,111988,554,Medical,20769,14.79,36,Current,2023-07-19,41526,1133.94
LN31493186,CUST967699,Bride Durdan,55,Self-employed,140493,577,Home Improvement,71417,10.83,48,Default,2023-12-10,53784,664.84
LN37759847,CUST367883,Pete Gallego,67,Self-employed,53901,746,Debt Consolidation,72284,15.59,12,Current,2023-11-04,51578,952.7
LN40132521,CUST464846,Gabrila Meeking,40,Self-employed,80470,575,Home Improvement,29075,12.11,24,Late (16-30 days),2024-04-21,47900,195.12
LN68324841,CUST814505,Austine Teas,53,Part-time,113346,750,Auto,42881,9.71,60,Current,2024-01-26,39689,862.11
LN51852841,CUST826904,Natasha Boliver,64,Unemployed,71711,655,Auto,40405,16.78,48,Late (31+ days),2024-02-18,45799,1286.18
LN54832341,CUST158995,Antoni Chucks,61,Self-employed,100430,629,Home Improvement,9109,11.38,72,Current,2023-02-14,48568,1393.46
LN89992862,CUST402417,Freddie Saill,61,Full-time,73625,846,Personal,66669,14.13,72,Default,2024-07-12,16077,1146.26
LN24296134,CUST177073,Sonni Bowland,30,Part-time,51698,754,Personal,24538,8.21,12,Current,2024-06-26,36293,405.1
LN67794200,CUST834039,Jacquelynn Hanniger,44,Contract,130667,822,Medical,29054,18.57,60,Late (16-30 days),2023-09-03,902,547.39
LN65687132,CUST100783,Jennette Peagram,41,Full-time,123056,795,Debt Consolidation,47980,16.36,24,Late (31+ days),2023-02-15,44020,1081.22
LN89712035,CUST660497,Aleta Sands-Allan,22,Self-employed,51970,783,Business,8454,10.68,24,Late (16-30 days),2023-06-03,68164,1414.4
LN57333601,CUST634872,Nerty Tite,43,Contract,93097,625,Personal,60478,7.76,48,Active,2023-05-30,12043,454.91
LN49443076,CUST104804,Marsh Baughan,41,Self-employed,81821,658,Auto,12054,5.77,36,Default,2023-11-06,9600,1227.07
LN21951208,CUST824551,Tamma Washington,39,Self-employed,46567,816,Business,74025,16.19,72,Late (31+ days),2024-07-14,2288,328.99
LN42079609,CUST140725,Reuben Ettles,42,Contract,116370,760,Debt Consolidation,74392,17.71,12,Paid Off,2023-07-22,52179,505.99
LN87905092,CUST186782,Merrick Viollet,50,Full-time,128802,818,Personal,11742,9.01,72,Current,2024-07-25,52175,1261.61
LN68648210,CUST230409,Marcie Buntine,22,Contract,104329,837,Business,72700,12.72,12,Current,2023-08-11,51620,1337.92
LN73838558,CUST570866,Nettie Satterfitt,23,Full-time,32318,819,Personal,42406,7.97,60,Current,2024-04-17,1643,682.2
LN53835032,CUST676776,Warden Castella,24,Part-time,101045,629,Medical,15549,4.05,24,Paid Off,2023-11-17,65165,1370.02
LN97882867,CUST631634,Cicily Dinjes,59,Unemployed,143199,603,Auto,26871,16.2,72,Current,2023-07-04,45618,332.25
LN61605180,CUST475975,Wendie Cromie,47,Full-time,86079,743,Debt Consolidation,48258,5.65,60,Default,2023-08-11,21287,813.71
LN77073853,CUST212995,Willyt Winspar,50,Full-time,141797,651,Auto,36700,17.11,24,Active,2023-02-15,11238,323.97
LN56912866,CUST537715,Lotte Fautley,26,Contract,41557,576,Medical,68270,10.09,36,Current,2023-05-15,67952,402.07
LN53474186,CUST525850,Kip Bugs,38,Self-employed,57408,836,Home Improvement,72313,7.32,60,Active,2023-05-16,33311,835.91
LN35610100,CUST953106,Shoshana Grinishin,62,Unemployed,60607,841,Business,17227,10.45,36,Active,2023-04-02,52937,822.9
LN66742121,CUST101211,Melvin Assandri,34,Full-time,112153,820,Medical,6265,11.09,48,Late (16-30 days),2023-04-15,16060,369.52
LN98981878,CUST759422,Bobette Gotch,46,Self-employed,61668,784,Personal,12568,4.72,72,Late (31+ days),2024-07-14,43513,693.42
LN64424007,CUST326858,Gris Gwalter,32,Part-time,77408,825,Personal,51402,16.01,60,Late (31+ days),2024-02-06,1493,645.38
LN72481681,CUST484993,Keslie Paulillo,58,Full-time,57358,785,Debt Consolidation,14272,6.15,60,Paid Off,2023-01-09,51651,1290.54
LN33856805,CUST464379,Gustave Veschi,44,Contract,95436,678,Business,26525,4.2,36,Current,2024-01-21,26620,974.09
LN94264300,CUST359773,Loella Chantillon,60,Full-time,143287,648,Business,61865,8.11,48,Late (31+ days),2023-06-04,22406,1270.47
LN94255958,CUST262323,Addy Marson,35,Contract,93838,693,Medical,6933,15.81,36,Late (16-30 days),2024-01-07,35375,390.53
LN10120336,CUST582870,Davidson Fosbraey,46,Self-employed,41558,750,Business,34292,17.89,36,Active,2023-07-01,56060,824.51
LN79303047,CUST517675,Anastasie Routley,63,Self-employed,52643,763,Business,33766,13.43,48,Paid Off,2023-08-02,60858,530.56
LN42100796,CUST217903,Katleen Kinkead,60,Unemployed,114750,607,Debt Consolidation,68887,11.74,60,Default,2023-12-22,27760,396.27
LN38689791,CUST401101,Malcolm Blest,31,Contract,32708,729,Home Improvement,17461,15.53,60,Active,2024-02-22,68658,476.79
LN23333812,CUST534820,Binny Novik,67,Contract,33825,607,Auto,23859,15.25,12,Current,2024-07-23,42211,783.84
LN24162782,CUST242553,Izzy Padwick,61,Contract,119529,681,Business,36704,15.79,12,Active,2023-03-09,34987,1238.86
LN27715733,CUST514497,Booth Gascoine,52,Unemployed,71289,642,Debt Consolidation,27491,11.48,48,Active,2024-07-03,6106,1001.73
LN91064900,CUST635924,Korrie Wiggall,51,Self-employed,91917,574,Auto,71338,11.03,12,Default,2023-11-08,297,541.69
LN70826908,CUST879934,Gilberta Dorricott,37,Part-time,78606,658,Debt Consolidation,20471,18.02,48,Active,2023-05-07,16069,228.33
LN58867176,CUST791940,Carina Beedom,62,Unemployed,80546,642,Debt Consolidation,56543,4.23,36,Late (16-30 days),2023-01-31,61971,1282.56
LN22333118,CUST649962,Micah Gannicleff,63,Unemployed,51179,710,Personal,9760,5.54,48,Active,2024-04-30,31840,629.42
LN30364152,CUST862797,Angelique Northidge,34,Unemployed,121068,555,Home Improvement,41214,4.59,60,Paid Off,2023-11-23,16783,163.44
LN26412759,CUST259544,Britte Yuranovev,23,Full-time,66178,675,Medical,14907,13.23,48,Current,2023-01-16,26902,811.54
LN87025077,CUST706641,Mackenzie Elen,63,Full-time,34845,650,Medical,43664,17.96,36,Paid Off,2023-09-15,55993,240.92
LN90018741,CUST869622,Tatum Truckell,43,Full-time,107172,742,Business,16984,8.52,12,Active,2024-03-11,59537,1466.4
LN94530489,CUST300694,Arliene Hallatt,45,Full-time,59274,807,Personal,63193,18.44,60,Active,2024-07-06,32296,1425.43
LN29934502,CUST160986,Pier Caulliere,37,Unemployed,36237,781,Auto,35386,8.85,36,Late (31+ days),2023-11-30,66072,1133.35
LN87909597,CUST225518,Banky De Cruze,59,Part-time,141064,777,Home Improvement,5459,4.08,60,Paid Off,2023-01-25,54554,822.63
LN86084705,CUST155440,Cherise Sandford,61,Contract,135895,709,Debt Consolidation,56935,15.97,12,Default,2023-01-07,69445,312.26
LN34383645,CUST756511,Booth Gascoine,52,Unemployed,71289,642,Debt Consolidation,27491,11.48,48,Active,2024-07-03,6106,1001.73
LN39690974,CUST679274,Gusella Sutty,63,Part-time,113899,680,Auto,57676,18.94,48,Active,2023-09-09,36018,1381.61
LN17262318,CUST952779,Davidde Godlee,55,Contract,59565,615,Auto,42297,9.49,60,Late (16-30 days),2023-03-05,34991,643.36
LN65008688,CUST460475,Amata Mighele,54,Unemployed,63621,744,Medical,52606,5.5,48,Default,2024-07-12,57650,830.13
LN14018259,CUST281793,Gerrilee Mallion,33,Contract,120193,726,Auto,48687,8.62,72,Paid Off,2023-06-16,48640,501.53
LN64092383,CUST838323,Uri Forestall,38,Contract,66666,740,Auto,34527,13.47,72,Default,2023-04-27,46235,987.07
LN92275355,CUST884570,Ingeberg Dove,22,Contract,92114,805,Auto,73346,18.74,72,Paid Off,2024-06-04,44250,1191.82
LN47768409,CUST944232,Goldia Huntress,36,Full-time,88718,819,Medical,67306,15.23,36,Paid Off,2024-01-27,40998,1354.07
LN37601784,CUST723768,Ida Prettyjohn,60,Self-employed,138231,584,Business,55128,16.33,48,Late (16-30 days),2023-01-27,69583,758.75
LN59889136,CUST925123,Grazia Gullivent,63,Part-time,54662,573,Business,5504,4.42,48,Default,2024-06-21,31947,1060.55
LN27831722,CUST772164,Tim Ibbitson,49,Part-time,73666,771,Medical,72493,4.2,12,Current,2024-02-10,25160,1219.29
LN72460305,CUST257377,Lillis Spickett,28,Contract,82787,811,Auto,33889,4.6,24,Active,2023-06-17,54643,507.09
LN51317331,CUST762517,Murdoch Shew,31,Contract,54226,589,Personal,11436,4.61,24,Late (16-30 days),2023-06-03,39018,483.34
LN57400080,CUST596418,Beckie Fundell,68,Unemployed,30022,630,Business,12381,12.62,72,Paid Off,2023-11-09,14712,582.53
LN68508733,CUST553533,Oates Salway,57,Part-time,77217,845,Personal,29786,7.09,60,Late (16-30 days),2024-04-15,43101,849.4
LN55423457,CUST266394,Berky Laban,49,Unemployed,36860,811,Home Improvement,44585,9.78,60,Active,2023-06-15,14970,635.55
LN10390055,CUST635873,Sigfrid Cluatt,36,Full-time,141593,722,Business,45009,4.53,12,Late (16-30 days),2023-01-03,38826,782.05
LN97068137,CUST212826,Finley Garbar,65,Contract,131437,629,Medical,33906,12.33,12,Late (31+ days),2023-04-30,38804,1423.23
LN99157741,CUST848095,Duke Vacher,48,Contract,86362,694,Business,40003,12.63,36,Late (31+ days),2024-03-01,44569,345.89
LN18698382,CUST976137,Madelon Theaker,44,Self-employed,114748,832,Business,66657,4.94,48,Late (16-30 days),2023-06-21,29300,444.84
LN17396445,CUST594888,Rubi Adamec,27,Part-time,123819,694,Personal,50894,17.82,12,Late (16-30 days),2023-07-07,610,248.27
LN48926966,CUST229588,Irvin Dorney,62,Part-time,105232,722,Auto,37009,14.33,12,Late (31+ days),2023-08-06,2906,1127.31
LN84046911,CUST863945,Kristyn Ladds,49,Unemployed,41139,577,Auto,72797,18.17,60,Paid Off,2023-12-29,23205,588.08
LN99292611,CUST610183,Cristabel Turgoose,70,Full-time,137188,555,Debt Consolidation,15890,11.91,36,Current,2024-07-17,15781,1333.39
LN80737004,CUST641823,Sonia Olenov,21,Full-time,123303,643,Personal,13433,10.83,60,Current,2023-01-27,36153,749.3
LN52244894,CUST775633,Anderson Friedman,48,Contract,148965,562,Business,49469,11.01,24,Paid Off,2023-11-23,61104,887.2
LN53243274,CUST710906,Kissee Brucker,65,Full-time,58030,592,Debt Consolidation,41169,18.36,48,Default,2023-03-09,23254,1351.55
LN51821803,CUST854292,Griff Berzon,46,Contract,47652,770,Debt Consolidation,64063,16.4,72,Current,2023-06-30,47262,291.52
LN55628754,CUST988238,Shela Pincked,48,Contract,56587,693,Auto,16297,18.11,72,Default,2023-04-01,25710,913.64
LN67959515,CUST224299,Nehemiah Bountiff,34,Contract,135506,783,Home Improvement,24358,14.86,60,Late (31+ days),2023-04-12,52741,396.98
LN71485779,CUST430287,Katrina Whillock,23,Full-time,69876,590,Medical,53581,11.77,72,Late (31+ days),2023-11-21,38148,272.85
LN41813027,CUST235955,Gaynor Hugett,46,Contract,75670,663,Business,54809,11.15,24,Late (31+ days),2023-12-08,6246,1359.21
LN96054503,CUST195932,Rriocard Occleshaw,44,Part-time,113109,705,Personal,43798,15.9,24,Current,2024-03-30,68426,784.32
LN15665380,CUST172591,Rosina Peverell,38,Contract,123913,722,Medical,39737,16.98,48,Paid Off,2023-01-31,64453,1262.42
LN93329075,CUST531995,Sampson Shale,50,Contract,53486,604,Medical,15758,12.91,12,Active,2023-02-15,38916,703.34
LN19026341,CUST962823,Mahmud Pottberry,58,Contract,52882,789,Medical,29096,9.51,24,Late (16-30 days),2024-02-07,9037,1057.09
LN52713978,CUST356176,Gabey Cobon,47,Self-employed,141998,845,Business,22535,17.72,12,Active,2024-04-21,56497,547.91
LN27037981,CUST289165,Marsh Baughan,41,Self-employed,81821,658,Auto,12054,5.77,36,Default,2023-11-06,9600,1227.07
LN29017312,CUST831014,Giordano Heller,27,Unemployed,74164,754,Auto,44292,16.79,24,Current,2023-04-08,27495,1443.19
LN99008884,CUST222809,Barron Speedy,47,Part-time,60959,744,Debt Consolidation,73619,18.57,72,Late (16-30 days),2024-01-14,26114,740.67
LN30303198,CUST535171,Valentine Lintill,36,Unemployed,30929,581,Debt Consolidation,73984,8.06,60,Active,2023-05-10,69489,1424.02
LN53768535,CUST372137,Lindsay Laste,39,Contract,86367,674,Home Improvement,64755,6.41,24,Active,2023-04-22,63939,382.17
LN82336573,CUST473432,Federica Pavkovic,69,Self-employed,135067,710,Debt Consolidation,37911,11.86,12,Active,2023-05-28,2222,844.75
LN77511755,CUST232926,Corry MacAllester,29,Unemployed,91682,727,Home Improvement,49899,17.43,12,Late (31+ days),2023-12-07,50981,206.78
LN44453403,CUST686175,Ula Walicki,70,Unemployed,125504,759,Business,35124,11.35,12,Paid Off,2023-01-03,60852,1079.77
LN31933717,CUST408097,Jennifer Rehme,33,Contract,146057,581,Medical,13172,11.19,48,Current,2023-03-01,42268,1048.81
LN17927712,CUST151937,Earlie Serris,48,Part-time,113806,611,Personal,57048,12.26,24,Paid Off,2023-09-20,66015,987.84
LN18505340,CUST308343,Minta Lochhead,40,Unemployed,42788,832,Business,72939,4.11,24,Late (16-30 days),2023-01-18,14452,525.21
